1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999999444214505706e-01,-1.509197361781484147e-09,-3.334023033532691575e-04,-1.503332447227097620e-09,9.999999999591778765e-01,-9.035719594900027012e-06,3.334023033532956121e-04,9.035719593922337538e-06,9.999999443806284471e-01
9.999988732621857279e-01,-3.315452976716431162e-08,-1.501157672581119630e-03,-3.273516892814108567e-08,9.999999990367208769e-01,-4.389256570638824052e-05,1.501157672590322772e-03,4.389256539162469868e-05,9.999988722989064938e-01
9.999930965383114767e-01,-2.224508973807632348e-07,-3.715760442984821377e-03,-2.173881346323727463e-07,9.999999929941534305e-01,-1.183707982451916467e-04,3.715760443284463633e-03,1.183707888391523718e-04,9.999930895324650182e-01
9.999756070272568520e-01,-8.610284910074381207e-07,-6.984651009725412890e-03,-8.326153343399565827e-07,9.999999706018875001e-01,-2.424778972798252588e-04,6.984651013170235442e-03,2.424777980506218186e-04,9.999755776291447962e-01
9.999374354130536879e-01,-2.411111659250519872e-06,-1.118594000302396141e-02,-2.305800573150368123e-06,9.999999110948282199e-01,-4.216693237497286901e-04,1.118594002522787026e-02,4.216687347295306767e-04,9.999373465078851275e-01
9.998698404673899143e-01,-5.442747536340758878e-06,-1.613388031727816530e-02,-5.144483367794530408e-06,9.999997847075395851e-01,-6.561694967741084610e-04,1.613388041514029342e-02,6.561670905380458454e-04,9.998696251749521480e-01
9.997659957108668838e-01,-1.052145257350748517e-05,-2.163223773809674899e-02,-9.824084770760279105e-06,9.999995577635045763e-01,-9.404128255070723754e-04,2.163223806604069877e-02,9.404052818096684347e-04,9.997655534744933625e-01
9.996214091600202911e-01,-1.807822296711949090e-05,-2.751432394431362061e-02,-1.666869715738561675e-05,9.999992027350455004e-01,-1.262636696639357018e-03,2.751432483433513543e-02,1.262617301885105405e-03,9.996206118955628384e-01
9.994330399282156385e-01,-2.828856087382674347e-05,-3.366894562653462153e-02,-2.575290862580933808e-05,9.999987122187263822e-01,-1.604648770368836182e-03,3.366894766150137913e-02,1.604606071867046993e-03,9.994317521485501787e-01
9.991975983943620632e-01,-4.096931568328830746e-05,-4.005193733708636156e-02,-3.683348355645051466e-05,9.999981140109861499e-01,-1.941807859908389975e-03,4.005194135411179607e-02,1.941725002539068830e-03,9.991957124096264575e-01
9.989097380434823759e-01,-5.548077848198905426e-05,-4.668331783179598127e-02,-4.929799516474642521e-05,9.999974825746600349e-01,-2.243304270418180688e-03,4.668332477029604743e-02,2.243159875091996474e-03,9.989072206277045396e-01
9.985608500120427555e-01,-7.060493370089943759e-05,-5.363043760934665255e-02,-6.210137384799366647e-05,9.999969407260548282e-01,-2.472788294655295892e-03,5.363044813019984119e-02,2.472560105266431371e-03,9.985577907561883348e-01
9.981391208733031428e-01,-8.436504643620752286e-05,-6.097776861126283365e-02,-7.365724222024475987e-05,9.999966452481613421e-01,-2.589221317929924198e-03,6.097778248575822652e-02,2.588894544297639082e-03,9.981357661501555345e-01
9.976315551884987753e-01,-9.376886132228820579e-05,-6.878423729008215082e-02,-8.167051213346753337e-05,9.999967511225731354e-01,-2.547758667039431730e-03,6.878425271895546866e-02,2.547342085129715526e-03,9.976283063477079383e-01
9.974502307480124230e-01,-9.600412960098284303e-05,-7.136545357485293839e-02,-8.366421011741801621e-05,9.999968349187975392e-01,-2.514587975523217746e-03,7.136546910822726131e-02,2.514147090724821749e-03,9.974470657049269162e-01
9.972584955692350706e-01,-9.731049093254364271e-05,-7.399651036133299276e-02,-8.497939745744778682e-05,9.999969697466118967e-01,-2.460340646212786503e-03,7.399652555011296262e-02,2.459883790294462632e-03,9.972554653539129621e-01
9.970562237227984514e-01,-9.751869793091082911e-05,-7.667383664417103117e-02,-8.549610298569468867e-05,9.999971554707735022e-01,-2.383640236632800832e-03,7.667385099269406756e-02,2.383178647284856042e-03,9.970533792297606723e-01
9.968435747474521103e-01,-9.644071755027624126e-05,-7.939066811602921159e-02,-8.508425038301756964e-05,9.999973901236858254e-01,-2.283091432024994451e-03,7.939068109918093197e-02,2.282639920059133416e-03,9.968409649034308817e-01
9.966210584696325592e-01,-9.387016844181146407e-05,-8.213681880412232461e-02,-8.360472336653706083e-05,9.999976695723052922e-01,-2.157280743990746315e-03,8.213682989451190353e-02,2.156858444506538994e-03,9.966187280683269645e-01
9.963896051330659587e-01,-8.958352444328583576e-05,-8.489844967704356093e-02,-8.091125277839511065e-05,9.999979871588688951e-01,-2.004777189454290485e-03,8.489845838495850561e-02,2.004408392102450392e-03,9.963875923107707866e-01
9.961506398008057594e-01,-8.334223909963070856e-05,-8.765783409665726944e-02,-7.685327806938494584e-05,9.999983333149126130e-01,-1.824132936454430287e-03,8.765784002597577784e-02,1.823847983629592242e-03,9.961489731262652692e-01
9.959061593661281409e-01,-7.489595950700533692e-05,-9.039311991077711439e-02,-7.127994803095031250e-05,9.999986951481084629e-01,-1.613883901852123564e-03,9.039312283452700936e-02,1.613720135245964079e-03,9.959048545175120948e-01
