-6.977338150871435938e-18,-5.516213163823792448e-19,-1.260934318324435349e-17
1.311165537645156030e-04,-4.837972291644876931e-03,4.255263659189442605e-11
5.058049343374203645e-04,-1.694520601182439995e-02,-4.762097289622514939e-09
1.080750819624270260e-03,-3.213602669992350613e-02,-7.223233893528307640e-08
1.800930790088871997e-03,-4.743529133752069638e-02,-3.690196236099769206e-07
2.600323398149560067e-03,-6.096710909459668315e-02,-1.131665053497422503e-06
3.403072924937920133e-03,-7.180592301861417337e-02,-2.494192786538564793e-06
4.125218724866385606e-03,-7.980055405693672888e-02,-4.201047051444177928e-06
4.676883282503072753e-03,-8.538041967821770328e-02,-5.272652222881240421e-06
4.964792499489813216e-03,-8.935126199974423311e-02,-3.722011355548414770e-06
4.895378144421614133e-03,-9.268635905492200733e-02,3.565358576836297937e-06
4.379130098467755826e-03,-9.631839937954315978e-02,2.068090389968442922e-05
3.335640966494638187e-03,-1.009365170867231321e-01,5.222514551400620164e-05
1.696796409880023133e-03,-1.067923484875546170e-01,1.026068194974623891e-04
-5.928435759484794627e-04,-1.135184193784582046e-01,1.752922241674397799e-04
-1.474915282255893391e-03,-1.158014579001018368e-01,2.038905135132585008e-04
-2.417775976639979871e-03,-1.180594411317377884e-01,2.348109706409172068e-04
-3.422331045626643333e-03,-1.201592586512279237e-01,2.679013099314193642e-04
-4.489457488479429298e-03,-1.219575380295288974e-01,3.030039625376038603e-04
-5.620002756616552207e-03,-1.233004799600479484e-01,3.399639211172501125e-04
-6.814783615218400134e-03,-1.240236859432620187e-01,3.786382267633424132e-04
-8.074584833025442998e-03,-1.239519817474035307e-01,4.189072578195915148e-04
-9.400157668792069598e-03,-1.228992367191116125e-01,4.606879878330648478e-04
-1.079221811574390157e-02,-1.206681891157774106e-01,5.039494042798751570e-04
-1.225144485112063773e-02,-1.170503916387205107e-01,5.487304277918389397e-04
-1.377847676040223034e-02,-1.118267050910207172e-01,5.951609551216751779e-04
-1.537391009964245332e-02,-1.047682211067241936e-01,6.434855769375838171e-04
-1.703829559237150099e-02,-9.563683059592519020e-02,6.940888373437148050e-04
-1.877213557257419174e-02,-8.418542385234413505e-02,7.475223225950251588e-04
-2.057588123542095776e-02,-7.015804791304387777e-02,8.045342359714937339e-04
-2.179721581862203647e-02,-6.382635169424528965e-02,8.500632911524431609e-04
-2.338533677078710737e-02,-5.729232695887937626e-02,9.127736668151943938e-04
-2.474024885833824017e-02,-5.066403055848252984e-02,9.661507980229051742e-04
-2.586198656762115494e-02,-4.392485935743499492e-02,1.010188224412082638e-03
-2.675058221867778266e-02,-3.705814881301565389e-02,1.044891383641830592e-03
