-2.156045825647019409e+00,-9.236573106074105199e-01,1.415583986390833360e+01
-2.133959371459756227e+00,-9.434155868629565678e-01,1.270739647196127819e+01
-2.045974200100987073e+00,-9.500916167497982512e-01,1.112938179911554215e+01
-1.914331868786913304e+00,-9.435031993179249232e-01,9.621836764213178128e+00
-1.768553651531206139e+00,-9.279496803461694254e-01,8.320805592653117699e+00
-1.630462270210400799e+00,-9.085359961738767032e-01,7.269271477767816236e+00
-1.510612469626792187e+00,-8.890060429216288806e-01,6.449345425291633127e+00
-1.411653176767781792e+00,-8.715013116663762327e-01,5.820536883241026693e+00
-1.332378761001389300e+00,-8.570562376459376352e-01,5.341484938914635272e+00
-1.270270307460879433e+00,-8.460888546035031377e-01,4.977804102321213620e+00
-1.222693474684873216e+00,-8.387145441753595110e-01,4.703190556694732294e+00
-1.187345621021904885e+00,-8.349176022560003130e-01,4.498226467058781708e+00
-1.162362391498150238e+00,-8.346389197885051292e-01,4.348776483475271348e+00
-1.146292910381986774e+00,-8.378192664210869500e-01,4.244593521056314600e+00
-1.138035621154161126e+00,-8.444199808826082787e-01,4.178252982632161938e+00
-1.136770810684724520e+00,-8.544322713336277575e-01,4.144377388277023400e+00
-1.141901651773976178e+00,-8.678807513057771317e-01,4.139081263147975420e+00
-1.153005948357885391e+00,-8.848240155055494549e-01,4.159572624124887597e+00
-1.169797319276451253e+00,-9.053536234998480481e-01,4.203861934256314825e+00
-1.192093600738434844e+00,-9.295920976244343992e-01,4.270542682329458550e+00
-1.219790207948808547e+00,-9.576900900371110303e-01,4.358617754606461503e+00
-1.252910409750212617e+00,-9.898876156138228799e-01,4.467455670344245178e+00
-1.532982757055193490e+00,-1.160978927077607636e+00,9.880577139995384783e+00
-1.569509789656286181e+00,-1.191521007170888158e+00,9.887261387486033115e+00
-1.609479633413637645e+00,-1.223875811989566520e+00,9.912031102352402812e+00
-1.652969473601625827e+00,-1.258128275240433247e+00,9.945986524227905079e+00
-1.700102743180150089e+00,-1.294436647905943261e+00,9.984472013770988141e+00
-1.750947374827705127e+00,-1.332934866947741659e+00,1.002263313018864643e+01
-1.805487439569207764e+00,-1.373717188889133300e+00,1.005541646559121283e+01
-1.769011927099239712e+00,-1.317078849911881511e+00,9.796852795133830227e+00
