1.385194489469269279e-19,6.968972354117948247e-19,-1.150924001104872507e-18
-2.619569782946862269e-02,-2.742434540359323450e-03,-1.152154921680172660e-02
-5.220248326031141223e-02,-5.900170131639541869e-03,-2.339587951904010046e-02
-7.801713857209333081e-02,-9.393950499308590871e-03,-3.556460973193115160e-02
-1.035953540666076922e-01,-1.317660239159831534e-02,-4.789310456625396617e-02
-1.289466350322059363e-01,-1.720433725354671498e-02,-6.037612233147159058e-02
-1.540846224082773053e-01,-2.144649921213092475e-02,-7.302547426099226247e-02
-1.790227184267597915e-01,-2.588301005950808392e-02,-8.585785145166169308e-02
-2.037737736325101467e-01,-3.050114969903433906e-02,-9.889243125482227725e-02
-2.283499345372465572e-01,-3.529333119092221971e-02,-1.121492685841179726e-01
-2.527623284317127017e-01,-4.025574106690175263e-02,-1.256480192875172597e-01
-2.770208364516420496e-01,-4.538758466718499640e-02,-1.394069458424232189e-01
-3.011338590778794844e-01,-5.069040506722159029e-02,-1.534420713389547108e-01
-3.251079735425763118e-01,-5.616779881977191496e-02,-1.677665227190476005e-01
-3.489477496840736603e-01,-6.182511326843239535e-02,-1.823900133621796371e-01
-3.726553928959885909e-01,-6.766921285912655404e-02,-1.973184358210754163e-01
-3.962304367593820764e-01,-7.370845859337876727e-02,-2.125535924098957696e-01
-4.196695117789379648e-01,-7.995266549084827090e-02,-2.280929921134731142e-01
-4.429658385187539293e-01,-8.641319752858422909e-02,-2.439296807834737402e-01
-4.661088747281048605e-01,-9.310299879371544685e-02,-2.600521380882099276e-01
-4.890838336938718167e-01,-1.000368727366783561e-01,-2.764441364289272340e-01
-5.118711045639346979e-01,-1.072316114357857453e-01,-2.930845760988652349e-01
-5.344450871377403045e-01,-1.147053656846986069e-01,-3.099463240966575661e-01
-5.579493167119012886e-01,-1.081126898897053906e-01,-3.359242198889989539e-01
-5.812868672662319103e-01,-1.013441807029949460e-01,-3.622439717343055587e-01
-6.044359789088497026e-01,-9.437142462149709921e-02,-3.889126920768146700e-01
-6.273734458045348017e-01,-8.717670391223210358e-02,-4.159416900118282356e-01
-6.500776905169551867e-01,-7.974301292972978128e-02,-4.433351799267848392e-01
-6.725164650702640801e-01,-7.205533381532336357e-02,-4.710977861817761125e-01
-6.946435627855596096e-01,-6.409842072897554976e-02,-4.992275354991960179e-01
-7.169007751941084416e-01,-5.534121086787253951e-02,-5.274791639367957252e-01
-6.121125018871886869e-01,-4.677117907202303637e-02,-5.192658168009850472e-01
-5.174819035976063741e-01,-3.812628791225135955e-02,-5.032481047004494501e-01
-4.330126282547824279e-01,-2.930374074955204716e-02,-4.808251124812258359e-01
-3.584009862817847947e-01,-2.023139772653495538e-02,-4.530240089520716773e-01
-2.930980908445280364e-01,-1.085670324855753793e-02,-4.205875192192797818e-01
-2.363859482888238939e-01,-1.142262262680747605e-03,-3.840466886466520346e-01
-1.874270053959880833e-01,8.939971360761893998e-03,-3.437757741186923677e-01
-1.452903326233261350e-01,1.941819999193969762e-02,-3.000350365420799692e-01
-1.089680908162622697e-01,3.032853316075007771e-02,-2.530025925034535828e-01
-7.737591150888510627e-02,4.172420284378084571e-02,-2.027278183616267881e-01
-4.937152778185445456e-02,5.366844246956044284e-02,-1.492787457911557425e-01
-2.375546319852202271e-02,6.623900214377058393e-02,-9.280492654637396976e-02
7.490447697169372483e-04,7.953717828164183490e-02,-3.341838855510217976e-02
2.550914975597341414e-02,9.368328038580640837e-02,2.898063076771240087e-02
5.194030111039095454e-02,1.088150508777838144e-01,9.437307173967954266e-02
8.150733393883984046e-02,1.250954932965767652e-01,1.627237256992923875e-01
1.156995094224024107e-01,1.427196454057192421e-01,2.339695754998803445e-01
1.560065530325538408e-01,1.619244115095063163e-01,3.080099019202541255e-01
